Date,AAPL,AMZN,BA,BAC,CVX,DIS,GOOGL,JNJ,JPM,META,MMM,MSFT,NKE,NVDA,PEP,PFE,PG,TSLA,WMT,XOM
2016-01-27,23.354999542236328,29.167499542236328,116.58000183105469,13.359999656677246,83.29000091552734,94.31999969482422,35.87900161743164,102.16000366210938,57.040000915527344,94.44999694824219,121.69732666015625,51.220001220703125,59.58000183105469,0.7089999914169312,95.94000244140625,28.956356048583984,78.80000305175781,12.538000106811523,21.316667556762695,75.29000091552734
2016-01-28,23.522499084472656,31.767499923706055,118.01000213623047,13.529999732971191,85.91999816894531,93.52999877929688,37.415000915527344,102.2699966430664,57.279998779296875,109.11000061035156,123.17726135253906,52.060001373291016,61.20000076293945,0.7012500166893005,97.44999694824219,28.652751922607422,79.81999969482422,12.646666526794434,21.406667709350586,76.98999786376953
2016-01-29,24.334999084472656,29.350000381469727,120.12999725341797,14.140000343322754,86.47000122070312,95.81999969482422,38.067501068115234,104.44000244140625,59.5,112.20999908447266,126.25418090820312,55.09000015258789,62.0099983215332,0.7322499752044678,99.30000305175781,28.927894592285156,81.69000244140625,12.74666690826416,22.1200008392334,77.8499984741211
2016-02-01,24.107500076293945,28.74049949645996,121.55999755859375,13.960000038146973,85.29000091552734,95.1500015258789,38.53850173950195,104.37000274658203,58.86000061035156,115.08999633789062,124.35618591308594,54.709999084472656,63.15999984741211,0.7325000166893005,99.02999877929688,28.62428855895996,81.12000274658203,13.129332542419434,22.5,76.29000091552734
2016-02-02,23.6200008392334,27.604999542236328,117.5199966430664,13.229999542236328,81.23999786376953,93.12000274658203,39.045501708984375,103.41000366210938,57.029998779296875,114.61000061035156,123.63712310791016,53.0,62.54999923706055,0.7014999985694885,98.20999908447266,28.5958251953125,80.22000122070312,12.185333251953125,22.286666870117188,74.58999633789062
2016-02-03,24.087499618530273,26.553499221801758,121.87000274658203,13.029999732971191,84.62000274658203,95.13999938964844,37.46900177001953,104.13999938964844,57.40999984741211,112.69000244140625,127.52508544921875,52.15999984741211,62.4900016784668,0.7049999833106995,98.72000122070312,28.149904251098633,81.0999984741211,11.565333366394043,22.09000015258789,78.4800033569336
2016-02-04,24.149999618530273,26.812999725341797,123.61000061035156,13.25,84.79000091552734,95.43000030517578,36.50149917602539,103.9000015258789,58.400001525878906,110.48999786376953,128.2943115234375,52.0,60.16999816894531,0.7052500247955322,97.38999938964844,27.514230728149414,80.69999694824219,11.688667297363281,22.139999389648438,79.83000183105469
2016-02-05,23.5049991607666,25.10650062561035,122.55999755859375,12.949999809265137,82.87999725341797,93.9000015258789,35.1879997253418,100.54000091552734,57.75,104.06999969482422,128.31939697265625,50.15999984741211,57.16999816894531,0.6607499718666077,97.31999969482422,27.542694091796875,81.19999694824219,10.84000015258789,22.333332061767578,80.08000183105469
2016-02-08,23.752500534057617,24.405000686645508,119.47000122070312,12.270000457763672,85.98999786376953,92.12000274658203,35.20800018310547,102.0,56.540000915527344,99.75,128.67892456054688,49.40999984741211,55.040000915527344,0.6305000185966492,97.5199966430664,27.096773147583008,82.62000274658203,9.866000175476074,22.299999237060547,81.16000366210938
2016-02-09,23.747499465942383,24.103500366210938,118.87999725341797,12.199999809265137,82.91999816894531,92.31999969482422,35.05099868774414,101.97000122070312,56.20000076293945,99.54000091552734,129.3812713623047,49.279998779296875,55.68000030517578,0.6372500061988831,98.27999877929688,27.609107971191406,82.63999938964844,9.883333206176758,21.93666648864746,80.08000183105469
2016-02-10,23.5674991607666,24.52400016784668,116.36000061035156,11.979999542236328,83.04000091552734,88.8499984741211,35.342498779296875,101.7300033569336,55.52000045776367,101.0,127.466552734375,49.709999084472656,57.40999984741211,0.6357499957084656,97.62000274658203,27.979127883911133,81.62000274658203,9.57800006866455,21.93000030517578,79.3499984741211
2016-02-11,23.424999237060547,25.19099998474121,108.44000244140625,11.15999984741211,82.98999786376953,90.30999755859375,35.31800079345703,101.69999694824219,53.06999969482422,101.91000366210938,125.97826385498047,49.689998626708984,56.0,0.6324999928474426,96.9000015258789,27.637571334838867,79.9000015258789,10.031332969665527,21.773332595825195,79.5999984741211
2016-02-12,23.497499465942383,25.354000091552734,108.62999725341797,11.949999809265137,85.43000030517578,91.1500015258789,35.34450149536133,101.81999969482422,57.4900016784668,102.01000213623047,128.72909545898438,50.5,56.41999816894531,0.6432499885559082,98.48999786376953,27.85578727722168,80.98999786376953,10.06933307647705,22.059999465942383,81.02999877929688
